State,County,Premature death,Poor or fair health,Poor physical health days,Poor mental health days,Low birthweight,Adult smoking,Adult obesity,Food environment index,Physical inactivity,Access to exercise opportunities,Alcohol-impaired driving deaths,Sexually transmitted infections,Teen births,Uninsured,Primary care physicians,Dentists,Mental health providers,Preventable hospital stays,Mammography screening,Flu vaccinations,High school completion,Some college,Unemployment,Children in poverty,Income inequality,Children in single-parent households,Social associations,Violent crime,Injury deaths,Air pollution - particulate matter,Drinking water violations,Severe housing problems,Driving alone to work,Long commute - driving alone
State,County,Deaths,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,# Alcohol-Impaired Driving Deaths,# Chlamydia Cases,Teen Birth Rate,# Uninsured,# Primary Care Physicians,# Dentists,# Mental Health Providers,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated,# Completed High School,# Some College,# Unemployed,% Children in Poverty,80th Percentile Income,# Children in Single-Parent Households,# Associations,Annual Average Violent Crimes,# Injury Deaths,Average Daily PM2.5,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,# Workers who Drive Alone
Texas,Cooke,659.0,21,4.1,4.7,6.0,18,36,7.7,29,42.0,10.0,100.0,39.0,7232.0,12.0,17.0,25.0,4069.0,37.0,43.0,24019,5278,1369.0,16.0,120960.0,2195.0,40,132.0,163.0,9.6,No,12,77.0,19316
Texas,Coryell,827.0,23,4.3,4.8,9.0,19,39,5.1,31,61.0,14.0,805.0,29.0,8941.0,14.0,25.0,46.0,3476.0,37.0,29.0,42492,15731,1573.0,17.0,98991.0,3908.0,52,175.0,224.0,9.3,Yes,13,75.0,30803
Texas,Cottle,,30,5.2,5.2,,22,40,0.6,37,83.0,0.0,4.0,,226.0,0.0,0.0,,3137.0,28.0,19.0,864,223,28.0,32.0,77167.0,160.0,3,4.0,,6.9,No,9,73.0,706
Texas,Crane,65.0,26,4.1,4.2,9.0,15,38,8.9,34,92.0,2.0,18.0,43.0,850.0,1.0,1.0,,6135.0,23.0,12.0,2195,499,221.0,13.0,113617.0,169.0,5,6.0,19.0,7.5,No,14,85.0,2065
Texas,Crockett,69.0,26,4.1,4.2,9.0,16,38,8.2,34,91.0,3.0,18.0,70.0,593.0,1.0,1.0,,3455.0,21.0,24.0,1943,303,138.0,18.0,81086.0,206.0,5,5.0,17.0,7.7,No,14,81.0,1802
Texas,Crosby,126.0,31,4.9,4.7,9.0,19,41,7.4,39,21.0,1.0,20.0,48.0,983.0,2.0,,,2380.0,34.0,45.0,2854,616,124.0,30.0,81664.0,528.0,9,4.0,28.0,7.3,No,15,77.0,2524
Texas,Culberson,,37,5.5,4.9,8.0,20,44,6.7,44,93.0,6.0,4.0,77.0,405.0,1.0,0.0,,7815.0,12.0,16.0,926,258,75.0,29.0,77545.0,315.0,0,0.0,14.0,5.8,No,15,92.0,905
Texas,Dallam,107.0,26,4.3,4.5,6.0,18,37,6.6,33,80.0,1.0,28.0,68.0,2143.0,5.0,2.0,3.0,4028.0,25.0,29.0,3007,1001,105.0,16.0,90400.0,179.0,10,46.0,40.0,5.8,Yes,10,78.0,3483
Texas,Dallas,28631.0,24,4.1,4.3,9.0,15,33,7.4,32,96.0,443.0,19946.0,33.0,576926.0,1863.0,2321.0,4503.0,4246.0,43.0,51.0,1355206,478977,103841.0,20.0,123520.0,211418.0,1981,12252.0,7932.0,10.3,No,21,76.0,1290633
Texas,Dawson,220.0,33,5.2,4.8,11.0,20,43,5.4,40,61.0,1.0,70.0,62.0,2193.0,5.0,6.0,1.0,5131.0,23.0,31.0,5796,1388,398.0,24.0,92303.0,1271.0,19,59.0,54.0,7.7,Yes,16,77.0,4416
Texas,Deaf Smith,232.0,30,4.6,4.4,7.0,17,40,7.6,37,75.0,1.0,80.0,68.0,4144.0,2.0,6.0,1.0,2665.0,37.0,37.0,7967,1980,310.0,23.0,97473.0,1221.0,18,59.0,58.0,6.7,No,13,81.0,8234
Texas,Delta,106.0,21,4.2,4.9,6.0,20,36,7.1,29,59.0,3.0,14.0,35.0,778.0,1.0,,3.0,5186.0,33.0,44.0,3151,747,133.0,22.0,107295.0,194.0,5,1.0,23.0,9.4,No,14,90.0,2114
Texas,Denton,6350.0,16,3.2,3.9,7.0,13,32,8.2,24,94.0,58.0,2157.0,12.0,105507.0,479.0,533.0,1220.0,3940.0,47.0,54.0,528191,203087,32666.0,8.0,170790.0,36980.0,514,1321.0,1700.0,10.5,Yes,14,77.0,461021
Texas,DeWitt,357.0,26,4.5,4.6,8.0,19,38,7.7,35,72.0,5.0,92.0,46.0,2921.0,11.0,5.0,4.0,4597.0,33.0,34.0,11850,2070,558.0,28.0,109548.0,658.0,34,112.0,71.0,9.5,No,13,83.0,7342
Texas,Dickens,,26,4.6,4.6,11.0,19,39,6.7,34,64.0,3.0,5.0,39.0,299.0,1.0,0.0,1.0,1928.0,21.0,31.0,1301,198,42.0,28.0,93250.0,105.0,4,7.0,15.0,6.9,No,13,68.0,814
Texas,Dimmit,172.0,39,5.6,4.9,8.0,20,44,4.2,45,61.0,2.0,45.0,44.0,1676.0,4.0,3.0,4.0,5647.0,24.0,39.0,4377,1269,413.0,34.0,83868.0,1437.0,7,10.0,35.0,9.2,No,19,90.0,3383
Texas,Donley,,21,4.3,4.9,11.0,20,36,7.2,30,74.0,2.0,11.0,20.0,476.0,,1.0,,3416.0,33.0,19.0,1974,364,63.0,25.0,94654.0,215.0,6,11.0,18.0,6.7,No,13,79.0,1494
Texas,Duval,180.0,34,4.9,4.5,9.0,17,43,6.1,40,,2.0,58.0,47.0,1857.0,,,1.0,5698.0,29.0,36.0,5027,1258,589.0,32.0,87013.0,1023.0,4,60.0,46.0,10.0,Yes,20,76.0,4227
Texas,Eastland,382.0,24,4.6,5.0,8.0,21,37,6.3,32,45.0,11.0,41.0,32.0,3274.0,5.0,5.0,7.0,4584.0,24.0,37.0,10697,2360,497.0,23.0,86924.0,615.0,25,37.0,75.0,8.1,Yes,9,80.0,7096
Texas,Ector,2364.0,26,4.2,4.3,9.0,16,38,7.9,35,77.0,92.0,875.0,54.0,32601.0,99.0,73.0,77.0,5025.0,27.0,40.0,74089,25164,9116.0,18.0,123122.0,13187.0,124,1285.0,695.0,8.2,Yes,16,81.0,74298
Texas,Edwards,,30,4.7,4.5,7.0,18,40,7.2,37,1.0,0.0,0.0,35.0,350.0,1.0,0.0,1.0,3506.0,34.0,30.0,1000,203,44.0,32.0,74556.0,147.0,3,3.0,,7.9,Yes,15,73.0,896
Texas,Ellis,2093.0,20,3.8,4.3,7.0,16,36,7.9,28,67.0,41.0,549.0,23.0,30187.0,76.0,65.0,147.0,4579.0,42.0,52.0,100273,29402,5641.0,11.0,138469.0,8759.0,158,230.0,488.0,8.3,Yes,13,81.0,87795
Texas,El Paso,9493.0,29,4.4,4.2,8.0,14,34,7.1,30,80.0,107.0,3509.0,37.0,173169.0,419.0,405.0,909.0,3809.0,29.0,31.0,405954,154825,30094.0,23.0,96802.0,68601.0,421,3056.0,2187.0,9.1,Yes,18,80.0,363827
Texas,Erath,443.0,21,4.1,4.6,7.0,18,37,6.2,29,63.0,13.0,272.0,14.0,7823.0,24.0,24.0,46.0,3525.0,38.0,48.0,21413,6262,1150.0,16.0,111390.0,1653.0,47,62.0,144.0,8.6,No,19,82.0,20025
Texas,Falls,269.0,29,5.0,5.2,9.0,22,41,6.6,37,39.0,11.0,58.0,50.0,2573.0,2.0,5.0,3.0,6550.0,38.0,35.0,9447,2002,390.0,25.0,84394.0,902.0,23,25.0,63.0,9.5,Yes,18,77.0,5709
Texas,Fannin,628.0,22,4.2,4.8,8.0,20,36,6.7,29,28.0,15.0,84.0,30.0,5675.0,7.0,9.0,36.0,6262.0,38.0,43.0,21052,4098,788.0,18.0,115224.0,1226.0,39,45.0,156.0,9.7,Yes,12,78.0,14251
Texas,Fayette,339.0,22,4.1,4.6,8.0,18,37,7.7,30,55.0,10.0,54.0,20.0,4008.0,8.0,14.0,7.0,3237.0,41.0,47.0,16458,2467,555.0,14.0,109719.0,740.0,50,66.0,97.0,9.6,Yes,11,85.0,10785
Texas,Fisher,,23,4.2,4.6,12.0,18,38,7.4,31,,3.0,7.0,47.0,555.0,1.0,1.0,,2963.0,30.0,10.0,2430,575,72.0,18.0,104111.0,188.0,8,12.0,17.0,7.5,No,9,81.0,1842
Texas,Floyd,103.0,28,4.5,4.4,9.0,17,39,7.9,36,75.0,1.0,12.0,33.0,1191.0,3.0,1.0,,4749.0,26.0,34.0,2843,707,155.0,30.0,93014.0,370.0,11,24.0,20.0,7.0,No,15,82.0,2417
Texas,Foard,,23,4.4,4.9,,20,37,3.9,31,0.0,0.0,,,191.0,0.0,0.0,,6028.0,24.0,33.0,719,83,24.0,30.0,90611.0,38.0,0,0.0,10.0,7.2,Yes,7,76.0,530
Texas,Fort Bend,6089.0,16,3.1,3.6,9.0,12,30,8.4,26,90.0,49.0,2119.0,10.0,107300.0,688.0,466.0,695.0,4339.0,38.0,50.0,461452,165976,30538.0,9.0,179564.0,36833.0,379,1738.0,1472.0,10.7,No,14,79.0,371892
Texas,Franklin,209.0,18,3.7,4.4,6.0,17,33,6.0,26,20.0,2.0,9.0,28.0,1434.0,3.0,4.0,4.0,2450.0,31.0,43.0,6719,1611,257.0,20.0,124489.0,244.0,13,27.0,37.0,9.4,No,14,78.0,4647
Texas,Freestone,369.0,25,4.6,4.9,8.0,21,38,6.6,33,29.0,10.0,37.0,28.0,2962.0,6.0,6.0,3.0,5635.0,37.0,37.0,11360,2815,528.0,17.0,113428.0,986.0,22,31.0,86.0,9.5,No,13,86.0,7040
Texas,Frio,283.0,34,4.9,4.4,10.0,19,42,6.7,40,86.0,3.0,107.0,52.0,3265.0,4.0,5.0,5.0,3275.0,26.0,34.0,8124,1959,541.0,29.0,97353.0,1661.0,11,45.0,51.0,9.2,No,16,82.0,6886
Texas,Gaines,220.0,29,4.7,4.8,6.0,20,38,8.2,36,45.0,4.0,49.0,45.0,6949.0,2.0,2.0,2.0,3747.0,17.0,27.0,7003,1491,543.0,20.0,123952.0,1253.0,28,15.0,58.0,7.8,Yes,14,69.0,8349
Texas,Galveston,4695.0,20,3.8,4.3,9.0,17,34,7.2,30,87.0,70.0,1438.0,22.0,49934.0,261.0,166.0,437.0,5867.0,39.0,47.0,203368,60393,14390.0,14.0,150999.0,20524.0,242,927.0,1215.0,7.1,Yes,15,82.0,156794
Texas,Garza,72.0,31,4.8,4.4,9.0,20,40,7.3,38,,2.0,13.0,54.0,872.0,1.0,2.0,,6150.0,29.0,35.0,2870,335,137.0,23.0,91313.0,62.0,7,8.0,14.0,7.2,No,8,85.0,1734
Texas,Gillespie,331.0,19,3.7,4.2,8.0,15,33,8.0,27,66.0,11.0,24.0,28.0,4544.0,33.0,20.0,26.0,2094.0,50.0,54.0,17564,2372,635.0,15.0,119352.0,1362.0,42,13.0,110.0,8.6,Yes,15,73.0,11992
Texas,Glasscock,,26,4.4,4.5,,18,37,5.0,33,,2.0,,,230.0,0.0,0.0,,,40.0,42.0,648,164,29.0,10.0,172500.0,77.0,0,0.0,,7.7,No,10,71.0,636
Texas,Goliad,102.0,23,4.1,4.5,8.0,17,37,7.2,31,47.0,4.0,10.0,23.0,982.0,,4.0,2.0,4833.0,36.0,42.0,4424,986,244.0,21.0,120172.0,191.0,7,16.0,32.0,9.3,No,8,81.0,3034
Texas,Gonzales,335.0,28,4.6,4.6,9.0,18,40,6.4,37,39.0,10.0,96.0,44.0,4266.0,8.0,8.0,8.0,4505.0,30.0,37.0,10250,1573,515.0,22.0,106401.0,1475.0,25,135.0,77.0,9.5,No,17,80.0,8973
Texas,Gray,391.0,26,4.7,4.8,7.0,20,38,6.9,34,88.0,3.0,79.0,46.0,3922.0,10.0,11.0,5.0,4728.0,31.0,45.0,11652,2706,633.0,18.0,104120.0,1005.0,33,116.0,91.0,6.7,No,14,82.0,8989
Texas,Grayson,2316.0,21,4.2,4.8,8.0,19,36,7.1,28,69.0,26.0,412.0,34.0,24027.0,62.0,82.0,196.0,6389.0,37.0,51.0,80794,18816,3761.0,21.0,107549.0,7634.0,146,336.0,459.0,9.9,Yes,14,79.0,61681
Texas,Gregg,2070.0,24,4.5,4.9,9.0,20,39,6.6,32,82.0,30.0,574.0,42.0,22634.0,107.0,122.0,227.0,4986.0,40.0,49.0,67844,18164,4682.0,26.0,103887.0,9310.0,176,564.0,456.0,9.9,Yes,16,85.0,54771
Texas,Grimes,491.0,26,4.6,4.8,9.0,21,38,6.7,34,39.0,16.0,89.0,31.0,4771.0,8.0,6.0,4.0,4872.0,39.0,49.0,15916,3166,891.0,21.0,112426.0,1860.0,20,108.0,114.0,9.9,Yes,13,80.0,10619
Texas,Guadalupe,1824.0,20,3.7,4.1,8.0,15,37,7.5,28,69.0,32.0,477.0,20.0,22560.0,50.0,64.0,63.0,3035.0,36.0,36.0,95736,25333,4933.0,11.0,133220.0,9064.0,84,295.0,441.0,9.9,Yes,12,83.0,76259
Texas,Hale,506.0,28,4.4,4.4,9.0,17,39,7.3,35,73.0,5.0,155.0,44.0,6257.0,11.0,6.0,43.0,4035.0,32.0,37.0,15423,3961,799.0,25.0,87703.0,2865.0,49,75.0,104.0,7.3,No,17,84.0,13768
Texas,Hall,,30,5.1,5.0,10.0,21,42,5.8,38,29.0,0.0,11.0,36.0,668.0,,0.0,,3243.0,26.0,27.0,1687,322,62.0,37.0,82615.0,214.0,3,9.0,14.0,6.7,Yes,12,77.0,1253
Texas,Hamilton,149.0,23,4.4,4.9,8.0,21,36,6.3,31,26.0,2.0,14.0,25.0,1550.0,8.0,5.0,7.0,5277.0,39.0,23.0,5193,830,170.0,21.0,96772.0,383.0,14,9.0,49.0,8.6,No,16,75.0,3167
Texas,Hansford,53.0,30,5.0,4.8,7.0,20,40,7.5,37,62.0,0.0,,28.0,1348.0,3.0,1.0,2.0,494.0,28.0,45.0,2393,676,87.0,15.0,99417.0,273.0,9,11.0,23.0,6.6,No,12,87.0,2222
Texas,Hardeman,84.0,25,4.6,4.9,4.0,20,38,6.8,33,5.0,3.0,12.0,45.0,801.0,5.0,4.0,4.0,5892.0,30.0,34.0,2345,485,75.0,24.0,97860.0,198.0,4,2.0,21.0,7.2,Yes,9,77.0,1925
Texas,Hardin,996.0,21,4.1,4.9,9.0,21,36,6.9,30,52.0,9.0,110.0,33.0,7772.0,12.0,18.0,26.0,4825.0,40.0,43.0,34481,8422,2251.0,13.0,120479.0,3405.0,70,88.0,232.0,10.4,No,12,87.0,23706
Texas,Harris,48256.0,23,4.0,4.2,9.0,15,35,7.6,28,90.0,708.0,23693.0,29.0,998337.0,2788.0,3392.0,6479.0,4411.0,35.0,47.0,2451797,886923,204310.0,23.0,130585.0,347248.0,2605,33021.0,14077.0,11.0,Yes,20,78.0,2209641
Texas,Harrison,1164.0,23,4.4,4.9,8.0,21,37,7.3,31,58.0,34.0,154.0,34.0,10752.0,20.0,17.0,29.0,5083.0,42.0,46.0,38258,9261,2290.0,22.0,100583.0,5614.0,70,233.0,275.0,8.4,Yes,14,85.0,28176
Texas,Hartley,,20,3.7,4.1,7.0,17,35,7.4,29,74.0,5.0,7.0,29.0,837.0,,,1.0,,41.0,40.0,3473,783,54.0,9.0,116910.0,187.0,7,23.0,19.0,5.7,No,9,90.0,1993
Texas,Haskell,94.0,31,5.2,5.2,9.0,23,40,6.1,38,54.0,5.0,7.0,33.0,1042.0,3.0,2.0,4.0,4400.0,32.0,38.0,2960,596,114.0,26.0,89417.0,317.0,9,7.0,28.0,7.5,Yes,10,76.0,2233
Texas,Hays,1821.0,20,3.7,4.1,7.0,13,33,8.3,26,79.0,50.0,1020.0,16.0,32880.0,98.0,93.0,262.0,3433.0,39.0,49.0,121470,42096,7665.0,10.0,135737.0,8654.0,137,469.0,553.0,10.0,Yes,19,78.0,112192
Texas,Hemphill,37.0,21,3.9,4.3,5.0,16,35,8.2,29,84.0,1.0,8.0,25.0,748.0,4.0,0.0,1.0,4201.0,35.0,31.0,1980,435,82.0,15.0,122786.0,141.0,7,14.0,17.0,6.7,No,12,68.0,1776
Texas,Henderson,1752.0,24,4.6,5.1,8.0,22,36,6.7,33,55.0,30.0,219.0,39.0,14596.0,25.0,27.0,50.0,4868.0,41.0,52.0,49227,8905,2377.0,23.0,99194.0,3771.0,89,269.0,407.0,9.7,Yes,13,81.0,31452
Texas,Hidalgo,8311.0,34,5.2,4.6,9.0,16,48,5.3,37,62.0,92.0,3140.0,44.0,248170.0,402.0,247.0,617.0,5268.0,33.0,45.0,325021,114075,41893.0,33.0,91249.0,87221.0,301,2622.0,1366.0,11.5,Yes,25,79.0,323105
Texas,Hill,685.0,23,4.3,4.7,8.0,19,37,7.7,31,46.0,9.0,66.0,30.0,6420.0,9.0,12.0,17.0,4731.0,38.0,38.0,20880,4196,1023.0,20.0,103217.0,1878.0,40,60.0,178.0,9.5,Yes,16,81.0,15354
Texas,Hockley,377.0,27,4.5,4.6,9.0,18,39,6.5,35,60.0,5.0,127.0,31.0,4151.0,14.0,10.0,17.0,3935.0,33.0,34.0,10866,2998,845.0,20.0,102362.0,1146.0,26,106.0,104.0,7.4,Yes,13,78.0,9868
Texas,Hood,990.0,19,3.8,4.5,7.0,17,35,7.7,26,73.0,10.0,149.0,24.0,8201.0,29.0,36.0,65.0,4231.0,50.0,51.0,39512,7159,1833.0,15.0,132948.0,1804.0,63,95.0,268.0,9.1,Yes,13,87.0,25007
Texas,Hopkins,604.0,22,4.3,4.8,7.0,20,37,6.9,32,40.0,8.0,138.0,35.0,7026.0,11.0,10.0,29.0,4195.0,36.0,48.0,20937,4883,895.0,19.0,106127.0,1890.0,31,53.0,163.0,9.6,Yes,15,83.0,16644
Texas,Houston,447.0,28,5.0,5.1,10.0,24,41,6.0,36,54.0,13.0,63.0,36.0,3283.0,4.0,5.0,5.0,4005.0,30.0,39.0,13669,2628,529.0,28.0,83154.0,1552.0,28,49.0,95.0,9.8,No,18,88.0,7942
Texas,Howard,620.0,27,4.5,4.5,10.0,19,39,6.6,35,79.0,9.0,179.0,58.0,5082.0,10.0,18.0,58.0,4128.0,27.0,37.0,19842,4707,1093.0,18.0,106546.0,2508.0,39,226.0,173.0,7.9,Yes,15,80.0,14070
Texas,Hudspeth,,39,5.6,4.9,11.0,21,44,1.7,44,0.0,10.0,4.0,54.0,1266.0,,,,8601.0,25.0,26.0,1761,449,149.0,33.0,61971.0,350.0,0,4.0,,5.7,Yes,20,78.0,1383
Texas,Hunt,1622.0,23,4.4,4.8,9.0,20,36,6.8,30,59.0,42.0,337.0,28.0,15798.0,30.0,33.0,83.0,5893.0,41.0,42.0,54379,12418,2847.0,18.0,110521.0,5407.0,109,315.0,377.0,9.7,Yes,17,82.0,42602
Texas,Hutchinson,412.0,23,4.3,4.8,9.0,19,37,6.8,31,59.0,4.0,72.0,41.0,3472.0,6.0,10.0,2.0,4389.0,32.0,40.0,12023,3146,613.0,15.0,108541.0,1216.0,30,96.0,93.0,6.7,No,10,80.0,9226
Texas,Irion,,21,3.9,4.4,12.0,17,36,5.5,29,54.0,0.0,6.0,,171.0,0.0,0.0,,1532.0,51.0,45.0,1005,243,45.0,7.0,106214.0,84.0,4,1.0,,7.6,No,21,83.0,678
Texas,Jack,143.0,25,4.6,4.9,7.0,22,38,6.2,33,52.0,2.0,17.0,27.0,1550.0,4.0,,2.0,7023.0,31.0,37.0,5003,1041,238.0,18.0,109026.0,530.0,9,20.0,50.0,8.3,Yes,12,83.0,3205
Texas,Jackson,246.0,23,4.1,4.5,7.0,18,38,7.4,31,51.0,10.0,45.0,42.0,2632.0,2.0,5.0,3.0,4058.0,33.0,39.0,8087,1791,422.0,18.0,112269.0,813.0,19,31.0,55.0,9.3,No,16,80.0,6110
Texas,Jasper,747.0,24,4.7,5.2,8.0,23,37,6.8,33,33.0,7.0,67.0,42.0,4859.0,12.0,11.0,17.0,4305.0,35.0,36.0,20693,3138,1443.0,25.0,95075.0,2724.0,38,121.0,169.0,10.4,Yes,9,81.0,12960
Texas,Jeff Davis,,23,4.0,4.2,9.0,16,36,8.1,30,43.0,2.0,0.0,,373.0,1.0,0.0,4.0,2806.0,23.0,22.0,1341,167,50.0,60.0,81219.0,0.0,7,5.0,,5.7,Yes,8,75.0,714
Texas,Jefferson,4073.0,24,4.3,4.6,10.0,19,41,6.8,34,61.0,32.0,1324.0,38.0,42811.0,134.0,158.0,286.0,4520.0,39.0,42.0,141274,36674,12570.0,26.0,105637.0,21066.0,281,1797.0,961.0,10.2,Yes,14,88.0,102253
Texas,Jim Hogg,87.0,35,5.1,4.5,8.0,18,44,5.4,42,,1.0,19.0,50.0,774.0,1.0,1.0,,6750.0,23.0,33.0,2108,359,180.0,31.0,84253.0,695.0,0,4.0,15.0,10.2,No,18,83.0,1940
Texas,Jim Wells,753.0,31,4.7,4.4,10.0,17,41,6.7,38,56.0,5.0,184.0,49.0,7341.0,9.0,14.0,36.0,4305.0,30.0,40.0,20199,4774,2094.0,33.0,102694.0,4444.0,25,241.0,132.0,10.3,Yes,17,83.0,15916
Texas,Johnson,2437.0,22,4.1,4.6,7.0,19,37,7.7,30,65.0,20.0,469.0,31.0,30040.0,77.0,71.0,142.0,5041.0,41.0,48.0,96083,23111,5390.0,12.0,116991.0,9551.0,132,297.0,536.0,9.8,Yes,13,88.0,79013
Texas,Jones,281.0,26,4.5,4.5,8.0,20,39,6.7,34,17.0,10.0,35.0,38.0,2407.0,6.0,2.0,1.0,7131.0,35.0,32.0,11718,2646,401.0,21.0,95216.0,765.0,21,54.0,80.0,7.8,Yes,11,80.0,5173
Texas,Karnes,231.0,28,4.4,4.3,8.0,18,40,7.7,35,53.0,3.0,47.0,36.0,2028.0,4.0,9.0,2.0,3737.0,33.0,44.0,7982,1938,440.0,23.0,122792.0,877.0,16,40.0,44.0,9.5,Yes,13,83.0,4940
Texas,Kaufman,1802.0,21,4.0,4.5,8.0,18,36,8.0,29,59.0,40.0,514.0,25.0,20317.0,35.0,56.0,140.0,4516.0,39.0,51.0,71212,20890,4377.0,13.0,132820.0,8412.0,97,266.0,441.0,9.8,No,14,83.0,61231
Texas,Kendall,437.0,16,3.3,3.9,8.0,14,31,8.5,24,79.0,7.0,78.0,11.0,6399.0,41.0,37.0,89.0,2104.0,49.0,49.0,29309,7419,1116.0,9.0,194585.0,1206.0,45,44.0,114.0,9.0,Yes,15,72.0,20616
Texas,Kenedy,,45,6.4,5.5,,25,44,4.4,50,0.0,0.0,,,88.0,0.0,0.0,0.0,,,38.0,59,1,10.0,14.0,60042.0,0.0,0,4.0,,10.3,No,10,99.0,150
Texas,Kent,,19,3.8,4.4,,17,35,4.1,28,,1.0,,,77.0,0.0,0.0,0.0,4591.0,35.0,23.0,447,116,18.0,12.0,107469.0,17.0,0,3.0,,7.1,Yes,8,80.0,230
Texas,Kerr,886.0,21,4.0,4.4,8.0,16,36,7.4,29,63.0,15.0,91.0,29.0,8656.0,47.0,37.0,168.0,2256.0,46.0,50.0,33868,5943,1271.0,17.0,108969.0,2314.0,77,121.0,233.0,8.6,Yes,12,75.0,22515
Texas,Kimble,83.0,25,4.6,4.8,8.0,19,38,6.3,33,63.0,1.0,7.0,52.0,718.0,4.0,3.0,1.0,2815.0,30.0,30.0,2773,462,92.0,33.0,112960.0,107.0,5,5.0,21.0,7.9,No,14,76.0,2021
Texas,King,,25,4.5,4.9,,20,37,5.3,32,,0.0,0.0,,48.0,0.0,0.0,0.0,,,,174,25,4.0,21.0,,15.0,0,0.0,,7.0,Yes,4,75.0,97
Texas,Kinney,48.0,32,5.0,4.5,7.0,19,42,4.8,39,39.0,1.0,6.0,39.0,446.0,,0.0,,2167.0,27.0,22.0,2335,381,79.0,23.0,71906.0,246.0,0,1.0,13.0,8.3,No,9,78.0,1321
Texas,Kleberg,444.0,29,4.5,4.3,8.0,16,41,5.7,36,67.0,3.0,266.0,32.0,4959.0,13.0,17.0,16.0,6169.0,36.0,34.0,13455,4939,1125.0,30.0,98062.0,2675.0,24,160.0,79.0,11.6,Yes,20,80.0,13256
Texas,Knox,70.0,27,4.6,4.8,7.0,19,39,7.3,35,39.0,2.0,,24.0,717.0,1.0,0.0,,8504.0,27.0,15.0,1986,482,82.0,25.0,94190.0,192.0,6,9.0,14.0,7.4,Yes,9,85.0,1583
Texas,Lamar,996.0,23,4.6,5.1,8.0,22,37,5.9,31,63.0,8.0,301.0,41.0,8631.0,22.0,28.0,54.0,5565.0,43.0,49.0,29420,6770,1518.0,27.0,92203.0,3794.0,73,191.0,204.0,9.6,No,15,80.0,21978
Texas,Lamb,237.0,31,4.9,4.7,9.0,19,41,6.8,38,75.0,8.0,53.0,45.0,2810.0,5.0,2.0,5.0,3205.0,30.0,33.0,6260,1485,274.0,25.0,85221.0,908.0,24,43.0,56.0,7.2,No,14,79.0,5349
Texas,Lampasas,337.0,20,4.0,4.6,6.0,18,35,7.3,29,69.0,3.0,45.0,28.0,3143.0,9.0,3.0,13.0,3848.0,38.0,25.0,13445,2863,485.0,18.0,115794.0,1085.0,28,26.0,73.0,9.0,Yes,13,80.0,8532
Texas,La Salle,95.0,32,4.6,4.2,11.0,17,41,7.0,39,,4.0,18.0,52.0,887.0,,,4.0,2717.0,23.0,27.0,3321,359,251.0,28.0,95364.0,442.0,4,7.0,21.0,9.3,No,20,86.0,2803
Texas,Lavaca,278.0,22,4.1,4.7,7.0,19,37,7.7,30,49.0,6.0,37.0,30.0,2881.0,14.0,5.0,3.0,5021.0,40.0,41.0,11963,2178,441.0,15.0,112515.0,749.0,24,31.0,70.0,9.4,Yes,15,80.0,8905
Texas,Lee,260.0,23,4.3,4.7,7.0,19,37,7.7,31,44.0,9.0,30.0,34.0,3018.0,4.0,5.0,8.0,3727.0,38.0,49.0,9984,1638,452.0,15.0,102234.0,1013.0,19,43.0,84.0,9.5,Yes,19,78.0,7911
Texas,Leon,310.0,25,4.7,5.1,7.0,22,38,6.6,33,19.0,10.0,39.0,34.0,3408.0,,3.0,3.0,3728.0,35.0,44.0,10149,1716,477.0,18.0,102674.0,1264.0,28,18.0,92.0,9.5,Yes,12,81.0,6613
Texas,Liberty,1531.0,27,4.7,5.0,9.0,22,37,7.4,37,49.0,26.0,330.0,42.0,16352.0,20.0,25.0,21.0,6111.0,26.0,37.0,43439,9653,3571.0,20.0,103059.0,4593.0,72,324.0,410.0,10.3,Yes,14,82.0,30851
Texas,Limestone,455.0,27,4.7,4.9,10.0,21,40,6.7,35,59.0,3.0,91.0,42.0,3920.0,9.0,8.0,10.0,4532.0,36.0,40.0,13491,2727,596.0,20.0,90995.0,1493.0,23,87.0,84.0,9.5,Yes,14,84.0,8570
Texas,Lipscomb,,23,4.1,4.4,5.0,17,36,5.0,31,,1.0,4.0,33.0,759.0,,0.0,,2740.0,38.0,32.0,1710,386,64.0,15.0,115071.0,232.0,10,5.0,11.0,6.8,No,10,85.0,1580
Texas,Live Oak,175.0,28,4.5,4.6,7.0,20,41,7.4,36,22.0,7.0,30.0,31.0,1932.0,1.0,2.0,1.0,2511.0,32.0,34.0,6705,1106,386.0,24.0,104434.0,555.0,13,39.0,43.0,9.7,No,9,78.0,4151
Texas,Llano,432.0,21,4.1,4.8,8.0,19,34,6.3,28,77.0,11.0,12.0,41.0,3176.0,15.0,11.0,12.0,3730.0,45.0,39.0,14828,1671,486.0,20.0,121715.0,673.0,24,26.0,124.0,9.0,Yes,16,75.0,7919
Texas,Loving,,20,3.9,4.7,,20,36,5.5,28,,6.0,0.0,,17.0,0.0,0.0,0.0,,,,85,21,5.0,11.0,59500.0,0.0,0,1.0,,7.0,No,11,85.0,71
